ZIP,STATE,TOTAL_DEPOSITS,BRANCH_COUNT,LAT,LON,AVG_DEPOSIT_PER_BRANCH,NORM_DEPOSIT_BASE,NORM_BRANCH_DENSITY,OPPORTUNITY_SCORE,CAPTURE_PCT,EXPECTED_CAPTURE_USD
56331,MN,91931000,1,45.6636919806077,-94.6898280059406,91931000.0,0.09126019234969347,0.24325897449780715,-0.042547474389306776,0.01,919310.0
34947,FL,255287000,2,27.42276548520795,-80.3721259955187,127643500.0,0.2534242064632844,0.4865179489956143,-0.042552655720275084,0.01,2552870.0
30461,GA,91912000,1,32.4296640196953,-81.7562459696812,91912000.0,0.0912413309900363,0.24325897449780715,-0.04255879120510108,0.01,919120.0
85336,AZ,255228000,2,32.48949402813065,-114.77607570705399,127614000.0,0.25336563697803316,0.4865179489956143,-0.04258779741142582,0.01,2552280.0
26525,WV,91834000,1,39.6586559850996,-79.6398030126653,91834000.0,0.09116390014512787,0.24325897449780715,-0.042605249712046135,0.01,918340.0
12570,NY,91826000,1,41.6228854663777,-73.6852296784917,91826000.0,0.09115595852000906,0.24325897449780715,-0.04261001468711743,0.01,918260.0
45220,OH,255156000,2,39.14388548775755,-84.523317522613,127578000.0,0.25329416235196384,0.4865179489956143,-0.04263068218706742,0.01,2551560.0
80228,CO,908577000,6,39.71159633002788,-105.136012004286,151429500.0,0.901947240696908,1.459553846986843,-0.04265319437659243,0.01,9085770.0
18433,PA,91742000,1,41.5321120114681,-75.5450070256111,91742000.0,0.09107257145626153,0.24325897449780715,-0.042660046925365944,0.01,917420.0
77003,TX,255002000,2,29.7571379876496,-95.34380550745121,127501000.0,0.2531412860684267,0.4865179489956143,-0.042722407957189734,0.01,2550020.0
61024,IL,91607000,1,42.4249339813483,-89.3309479809045,91607000.0,0.09093855653238157,0.24325897449780715,-0.04274045587969392,0.01,916070.0
19078,PA,91598000,1,39.8793310019557,-75.323353966383,91598000.0,0.0909296222041229,0.24325897449780715,-0.04274581647664912,0.01,915980.0
03303,NH,91594000,1,43.3087729817763,-71.6136080266971,91594000.0,0.0909256513915635,0.24325897449780715,-0.04274819896418476,0.01,915940.0
67107,KS,91558000,1,38.2018149961726,-97.519468999244,91558000.0,0.09088991407852884,0.24325897449780715,-0.04276964135200556,0.01,915580.0
35905,AL,91545000,1,33.9635390154848,-85.9408549712695,91545000.0,0.09087700893771077,0.24325897449780715,-0.0427773844364964,0.01,915450.0
89005,NV,91528000,1,35.9786290051316,-114.837378996814,91528000.0,0.09086013298433329,0.24325897449780715,-0.042787510008522885,0.01,915280.0
52245,IA,91464000,1,41.6658663571188,-91.5025518236228,91464000.0,0.0907965999833828,0.24325897449780715,-0.042825629809093185,0.01,914640.0
34105,FL,581536000,4,26.2024275028535,-81.77369273938062,145384000.0,0.577292613136715,0.9730358979912286,-0.04283879131446244,0.01,5815360.0
15478,PA,91430000,1,39.8026499989455,-79.8082889894993,91430000.0,0.09076284807662785,0.24325897449780715,-0.042845880953146155,0.01,914300.0
46710,IN,91317000,1,41.3641639851798,-85.2240190213658,91317000.0,0.09065067262182462,0.24325897449780715,-0.04291318622602809,0.01,913170.0
15223,PA,418030000,3,40.51322777412423,-79.9502434586487,139343333.33333334,0.4149796935521463,0.7297769234934215,-0.04292295326608081,0.01,4180300.0
76951,TX,91278000,1,31.8367680031046,-100.987307010678,91278000.0,0.0906119571993704,0.24325897449780715,-0.04293641547950062,0.01,912780.0
76043,TX,417984000,3,32.23813333856133,-97.75724966604196,139328000.0,0.41493402920771316,0.7297769234934215,-0.04295035187274071,0.01,4179840.0
84310,UT,91216000,1,41.3040320022516,-111.827414013365,91216000.0,0.09055040960469961,0.24325897449780715,-0.042973344036303096,0.01,912160.0
62223,IL,91204000,1,38.555235009899,-90.0433229981192,91204000.0,0.09053849716702139,0.24325897449780715,-0.04298049149891003,0.01,912040.0
11520,NY,581278000,4,40.653828766967074,-73.5841211902834,145319500.0,0.5770364957266333,0.9730358979912286,-0.04299246176051147,0.01,5812780.0
37143,TN,91182000,1,36.1081320075822,-87.068003018884,91182000.0,0.09051665769794466,0.24325897449780715,-0.042993595180356066,0.01,911820.0
30250,GA,91159000,1,33.4482176397333,-84.3250446005271,91159000.0,0.09049382552572807,0.24325897449780715,-0.043007294483686016,0.01,911590.0
33444,FL,91147000,1,26.4391800139282,-80.0774299726251,91147000.0,0.09048191308804986,0.24325897449780715,-0.04301444194629295,0.01,911470.0
37080,TN,91138000,1,36.318037997148,-86.8669459721385,91138000.0,0.09047297875979118,0.24325897449780715,-0.04301980254324815,0.01,911380.0
66549,KS,90988000,1,39.3927909850109,-96.4130889607654,90988000.0,0.09032407328881345,0.24325897449780715,-0.04310914582583479,0.01,909880.0
48642,MI,90888000,1,43.658786003319,-84.2279109657872,90888000.0,0.0902248029748283,0.24325897449780715,-0.043168708014225884,0.01,908880.0
33109,FL,90803000,1,25.7624710005533,-80.1440139674321,90803000.0,0.09014042320794091,0.24325897449780715,-0.04321933587435831,0.01,908030.0
04083,ME,90794000,1,43.4646837988238,-70.7960580619034,90794000.0,0.09013148887968225,0.24325897449780715,-0.04322469647131351,0.01,907940.0
85323,AZ,90783000,1,33.4342046051445,-112.304416472234,90783000.0,0.09012056914514388,0.24325897449780715,-0.043231248312036535,0.01,907830.0
14132,NY,90774000,1,43.1429262567046,-78.8843680633625,90774000.0,0.09011163481688522,0.24325897449780715,-0.04323660890899173,0.01,907740.0
48082,MI,254082000,2,42.5210875074943,-82.8979884613762,127041000.0,0.2522279991797633,0.4865179489956143,-0.04327038009038775,0.01,2540820.0
34241,FL,90704000,1,27.2981900988604,-82.4009641084825,90704000.0,0.09004214559709561,0.24325897449780715,-0.043278302440865495,0.01,907040.0
00820,VI,907448000,6,17.740806844722332,-64.71261569438856,151241333.33333334,0.9008264788520156,1.459553846986843,-0.04332565148352785,0.01,9074480.0
68197,NE,90591000,1,41.2321109982357,-95.947462001791,90591000.0,0.08992997014229238,0.24325897449780715,-0.04334560771374743,0.01,905910.0
20732,MD,90541000,1,38.6896690021687,-76.5354329890271,90541000.0,0.0898803349852998,0.24325897449780715,-0.04337538880794298,0.01,905410.0
55949,MN,90484000,1,43.7218179990173,-91.9767139907818,90484000.0,0.08982375090632827,0.24325897449780715,-0.0434093392553259,0.01,904840.0
13346,NY,253838000,2,42.825705859728956,-75.54333068688555,126919000.0,0.2519857796136395,0.4865179489956143,-0.04341571183006204,0.01,2538380.0
01543,MA,90461000,1,42.3767763406906,-71.9351668098037,90461000.0,0.08980091873411168,0.24325897449780715,-0.043423038558655855,0.01,904610.0
32968,FL,253822000,2,27.58772750039945,-80.42901200262321,126911000.0,0.2519698963634019,0.4865179489956143,-0.0434252417802046,0.01,2538220.0
26147,WV,90451000,1,38.925717016182,-81.090615988286,90451000.0,0.08979099170271317,0.24325897449780715,-0.04342899477749496,0.01,904510.0
14145,NY,90445000,1,42.7088230069302,-78.4538242306811,90445000.0,0.08978503548387406,0.24325897449780715,-0.043432568508798425,0.01,904450.0
42021,KY,90381000,1,36.7930707101942,-89.0125488126665,90381000.0,0.08972150248292356,0.24325897449780715,-0.043470688309368725,0.01,903810.0
15759,PA,90334000,1,40.7704420158502,-79.0491580399914,90334000.0,0.08967484543535054,0.24325897449780715,-0.04349868253791254,0.01,903340.0
80482,CO,90316000,1,39.923197985591,-105.785274014708,90316000.0,0.0896569767788332,0.24325897449780715,-0.04350940373182294,0.01,903160.0
47928,IN,90304000,1,39.9494030000406,-87.4614799802478,90304000.0,0.08964506434115499,0.24325897449780715,-0.04351655119442987,0.01,903040.0
12068,NY,90284000,1,42.9545584055383,-74.3768138039749,90284000.0,0.08962521027835796,0.24325897449780715,-0.043528463632108085,0.01,902840.0
89166,NV,90268000,1,36.3165010075627,-115.306662980144,90268000.0,0.08960932702812033,0.24325897449780715,-0.04353799358225067,0.01,902680.0
52151,IA,90263000,1,43.3620880047614,-91.2180769868279,90263000.0,0.08960436351242107,0.24325897449780715,-0.04354097169167022,0.01,902630.0
13159,NY,90253000,1,42.7987135378006,-76.1202474865315,90253000.0,0.08959443648102255,0.24325897449780715,-0.04354692791050933,0.01,902530.0
74435,OK,90182000,1,35.5316935057155,-95.1152434742515,90182000.0,0.0895239545580931,0.24325897449780715,-0.043589217064267,0.01,901820.0
86503,AZ,90164000,1,36.101185,-109.585189,90164000.0,0.08950608590157577,0.24325897449780715,-0.0435999382581774,0.01,901640.0
06498,CT,90160000,1,41.2855670048322,-72.4490660114442,90160000.0,0.08950211508901637,0.24325897449780715,-0.04360232074571304,0.01,901600.0
12167,NY,90118000,1,42.4076850723511,-74.6177500181914,90118000.0,0.0894604215571426,0.24325897449780715,-0.04362733686483731,0.01,901180.0
06518,CT,1233658000,8,41.39321527195699,-72.90259324437739,154207250.0,1.2246561701029919,1.9460717959824572,-0.043635016331187826,0.01,12336580.0
54241,WI,90104000,1,44.1425079825067,-87.5715559942515,90104000.0,0.08944652371318468,0.24325897449780715,-0.043635675571212056,0.01,901040.0
93651,CA,90098000,1,37.0371599854143,-119.516335967703,90098000.0,0.08944056749434556,0.24325897449780715,-0.043639249302515525,0.01,900980.0
56051,MN,90068000,1,43.5371380176102,-93.7120049883202,90068000.0,0.08941078640015002,0.24325897449780715,-0.043657117959032855,0.01,900680.0
25177,WV,253428000,2,38.38577300234965,-81.83233399495126,126714000.0,0.25157877132630035,0.4865179489956143,-0.043659916802465504,0.01,2534280.0
43723,OH,90034000,1,39.9685789923969,-81.5374420031614,90034000.0,0.08937703449339507,0.24325897449780715,-0.04367736910308582,0.01,900340.0
68633,NE,90023000,1,41.7212890096574,-96.8833940275402,90023000.0,0.0893661147588567,0.24325897449780715,-0.043683920943808845,0.01,900230.0
45860,OH,90019000,1,40.393734,-84.513902,90019000.0,0.0893621439462973,0.24325897449780715,-0.043686303431344484,0.01,900190.0
07631,NJ,1886960000,12,40.895250763662624,-73.97320370661234,157246666.66666666,1.8731911167742936,2.919107693973686,-0.04372840752489826,0.01,18869600.0
08205,NJ,580020000,4,39.47094300155105,-74.51371000125712,145005000.0,0.5757876751767,0.9730358979912286,-0.04374175409047143,0.01,5800200.0
97003,OR,89851000,1,45.4946240063266,-122.864731020697,89851000.0,0.08919536981880223,0.24325897449780715,-0.043786367907841524,0.01,898510.0
55909,MN,89801000,1,43.5650759905414,-92.7195500176025,89801000.0,0.08914573466180965,0.24325897449780715,-0.04381614900203707,0.01,898010.0
08068,NJ,89777000,1,39.9708041866463,-74.6772625575299,89777000.0,0.08912190978645322,0.24325897449780715,-0.04383044392725093,0.01,897770.0
79255,TX,89742000,1,34.3661872930554,-101.054090164124,89742000.0,0.08908716517655842,0.24325897449780715,-0.043851290693187814,0.01,897420.0
61743,IL,89737000,1,40.8772039929764,-88.7766569986831,89737000.0,0.08908220166085916,0.24325897449780715,-0.043854268802607364,0.01,897370.0
15530,PA,89684000,1,39.9206120008233,-78.9596600173785,89684000.0,0.08902958839444702,0.24325897449780715,-0.043885836762454646,0.01,896840.0
11434,NY,416376000,3,40.68048324001977,-73.77553342551717,138792000.0,0.4133377625588318,0.7297769234934215,-0.04390811186206953,0.01,4163760.0
28387,NC,1396406000,9,35.16996419169691,-79.40788331462672,155156222.2222222,1.386216620707553,2.1893307704802645,-0.04400233576757395,0.01,13964060.0
37074,TN,252852000,2,36.3990155008617,-86.16194049183369,126426000.0,0.2510069743177459,0.4865179489956143,-0.04400299500759819,0.01,2528520.0
60415,IL,252783000,2,41.718740994911045,-87.7823539859533,126391500.0,0.25093847780109607,0.4865179489956143,-0.044044092917588096,0.01,2527830.0
45844,OH,89383000,1,40.9035030104702,-84.2981410046565,89383000.0,0.08873078474935171,0.24325897449780715,-0.04406511894951184,0.01,893830.0
13339,NY,89323000,1,42.9315577926727,-74.6236021791695,89323000.0,0.08867122256096062,0.24325897449780715,-0.04410085626254649,0.01,893230.0
20688,MD,89307000,1,38.347405178807,-76.4604137535911,89307000.0,0.08865533931072299,0.24325897449780715,-0.04411038621268907,0.01,893070.0
83204,ID,89250000,1,42.8602220131365,-112.449859004677,89250000.0,0.08859875523175145,0.24325897449780715,-0.04414433666007199,0.01,892500.0
14506,NY,89228000,1,43.0002230140382,-77.5084191456011,89228000.0,0.08857691576267472,0.24325897449780715,-0.04415744034151803,0.01,892280.0
57071,SD,89187000,1,44.326373997296,-96.919680962767,89187000.0,0.0885362149339408,0.24325897449780715,-0.04418186083875838,0.01,891870.0
48164,MI,89107000,1,42.1646750076509,-83.4024629850883,89107000.0,0.08845679868275268,0.24325897449780715,-0.044229510589471256,0.01,891070.0
68649,NE,89060000,1,41.4619929909063,-96.7805329881518,89060000.0,0.08841014163517966,0.24325897449780715,-0.04425750481801507,0.01,890600.0
49328,MI,89048000,1,42.6241929841341,-85.7630469769999,89048000.0,0.08839822919750144,0.24325897449780715,-0.044264652280622,0.01,890480.0
37301,TN,89035000,1,35.4294930190917,-85.7230069608069,89035000.0,0.08838532405668337,0.24325897449780715,-0.04427239536511284,0.01,890350.0
10119,NY,252396000,2,40.751611831556545,-73.99226020231396,126198000.0,0.25055430168597354,0.4865179489956143,-0.044274598586661607,0.01,2523960.0
53129,WI,742450000,5,42.9481984018107,-88.00841461867486,148490000.0,0.7370324461827884,1.2162948724890357,-0.04429848128594127,0.01,7424500.0
85540,AZ,88946000,1,33.0507458519993,-109.3254116752,88946000.0,0.08829697347723657,0.24325897449780715,-0.04432540571278092,0.01,889460.0
18328,PA,88913000,1,41.2492620066038,-74.8929610079587,88913000.0,0.08826421427362148,0.24325897449780715,-0.044345061234949974,0.01,889130.0
97426,OR,88868000,1,43.9176140185062,-123.016172984157,88868000.0,0.08821954263232816,0.24325897449780715,-0.044371864219725964,0.01,888680.0
07716,NJ,88840000,1,40.4129409791962,-74.0389830405074,88840000.0,0.08819174694441231,0.24325897449780715,-0.04438854163247547,0.01,888400.0
46072,IN,252201000,2,40.28261650832495,-86.0296554938097,126100500.0,0.2503607245737025,0.4865179489956143,-0.04439074485402422,0.01,2522010.0
17030,PA,88808000,1,40.6115769970285,-76.7199289876595,88808000.0,0.08815998044393707,0.24325897449780715,-0.044407601532760625,0.01,888080.0
38258,TN,88805000,1,36.009932018821,-88.623380990989,88805000.0,0.08815700233451751,0.24325897449780715,-0.04440938839841236,0.01,888050.0
45869,OH,252163000,2,40.42731948449615,-84.37949353567299,126081500.0,0.2503230018543881,0.4865179489956143,-0.04441337848561286,0.01,2521630.0
27316,NC,88770000,1,35.7387600167369,-79.650564035238,88770000.0,0.0881222577246227,0.24325897449780715,-0.04443023516434924,0.01,887700.0
04623,ME,88717000,1,44.6423708022685,-67.763107092319,88717000.0,0.08806964445821057,0.24325897449780715,-0.04446180312419652,0.01,887170.0
31822,GA,252068000,2,32.8664465029102,-84.8547380160795,126034000.0,0.25022869505610223,0.4865179489956143,-0.04446996256458438,0.01,2520680.0
37090,TN,88690000,1,36.1911910102662,-86.4115010138655,88690000.0,0.08804284147343458,0.24325897449780715,-0.04447788491506211,0.01,886900.0
12942,NY,88627000,1,44.252226885526,-73.787290497584,88627000.0,0.08798030117562393,0.24325897449780715,-0.04451540909374851,0.01,886270.0
61063,IL,88594000,1,42.313552982654,-89.359322748648,88594000.0,0.08794754197200882,0.24325897449780715,-0.044535064615917566,0.01,885940.0
22973,VA,88588000,1,38.2972319835318,-78.4400820166059,88588000.0,0.08794158575316972,0.24325897449780715,-0.04453863834722103,0.01,885880.0
53594,WI,88555000,1,43.183505983643,-88.9920699824542,88555000.0,0.08790882654955462,0.24325897449780715,-0.04455829386939009,0.01,885550.0
94949,CA,578635000,4,38.0658206679738,-122.53934764141124,144658750.0,0.5744127813280056,0.9730358979912286,-0.044566690399688136,0.01,5786350.0
61068,IL,578626000,4,41.9339280560858,-89.06008937111378,144656500.0,0.5744038469997469,0.9730358979912286,-0.0445720509966433,0.01,5786260.0
61112,IL,88487000,1,42.2482730086186,-88.9771340177288,88487000.0,0.08784132273604471,0.24325897449780715,-0.04459879615749603,0.01,884870.0
02571,MA,251846000,2,41.76626433234955,-70.72593778405616,125923000.0,0.2500083149590552,0.4865179489956143,-0.04460219062281262,0.01,2518460.0
97633,OR,88433000,1,42.0240672880783,-121.598714752087,88433000.0,0.08778771676649273,0.24325897449780715,-0.044630959739227226,0.01,884330.0
14522,NY,88417000,1,43.0635839575266,-77.2238431392349,88417000.0,0.0877718335162551,0.24325897449780715,-0.0446404896893698,0.01,884170.0
12546,NY,88393000,1,41.9533021012104,-73.5063323720854,88393000.0,0.08774800864089867,0.24325897449780715,-0.04465478461458366,0.01,883930.0
80528,CO,1068559000,7,40.5230321404964,-105.0271721593497,152651285.7142857,1.0607618744166398,1.70281282148465,-0.04466800394387627,0.01,10685590.0
15005,PA,88284000,1,40.6567230171788,-80.2374639735732,88284000.0,0.08763980399865484,0.24325897449780715,-0.044719707399929955,0.01,882840.0
61880,IL,88241000,1,39.9863360123645,-88.2591960151955,88241000.0,0.08759711776364122,0.24325897449780715,-0.04474531914093813,0.01,882410.0
98506,WA,88203000,1,47.0468010134282,-122.843573001606,88203000.0,0.08755939504432687,0.24325897449780715,-0.04476795277252674,0.01,882030.0
14755,NY,88156000,1,42.249800987658,-78.7984199443825,88156000.0,0.08751273799675384,0.24325897449780715,-0.044795947001070556,0.01,881560.0
10039,NY,88155000,1,40.8232156097997,-73.9423845400765,88155000.0,0.087511745293614,0.24325897449780715,-0.04479654262295447,0.01,881550.0
94803,CA,88148000,1,37.9646039930939,-122.313121996034,88148000.0,0.08750479637163504,0.24325897449780715,-0.04480071197614184,0.01,881480.0
44065,OH,88143000,1,41.464083982382,-81.2422659905824,88143000.0,0.08749983285593578,0.24325897449780715,-0.04480369008556139,0.01,881430.0
90254,CA,578235000,4,33.86394572870587,-118.39690661750774,144558750.0,0.5740157000720649,0.9730358979912286,-0.04480493915325251,0.01,5782350.0
75939,TX,88052000,1,30.9989070105361,-94.8267950093498,88052000.0,0.08740949687020928,0.24325897449780715,-0.044857891676997295,0.01,880520.0
21541,MD,88036000,1,39.561818,-79.359628,88036000.0,0.08739361361997165,0.24325897449780715,-0.04486742162713987,0.01,880360.0
00910,PR,88000000,1,18.438542,-66.059883,88000000.0,0.087357876306937,0.24325897449780715,-0.04488886401496066,0.01,880000.0
32210,FL,1394898000,9,30.272481823466933,-81.7281321909875,154988666.66666666,1.384719624372657,2.1893307704802645,-0.04490053356851165,0.01,13948980.0
84108,UT,741439000,5,40.74049420502988,-111.8273320048244,148287800.0,0.7360288233083985,1.2162948724890357,-0.04490065501057522,0.01,7414390.0
99029,WA,87914000,1,47.669536,-117.877928,87914000.0,0.08727250383690976,0.24325897449780715,-0.044940087496977005,0.01,879140.0
98948,WA,87903000,1,46.3740990107758,-120.319858985171,87903000.0,0.0872615841023714,0.24325897449780715,-0.04494663933770002,0.01,879030.0
16045,PA,87859000,1,40.852914,-79.916475,87859000.0,0.08721790516421793,0.24325897449780715,-0.0449728467005921,0.01,878590.0
54727,WI,87838000,1,44.9477699934262,-91.1502549849219,87838000.0,0.08719705839828105,0.24325897449780715,-0.04498535476015423,0.01,878380.0
95818,CA,251132000,2,38.5513592388253,-121.486906735919,125566000.0,0.24929952491720117,0.4865179489956143,-0.045027464647925036,0.01,2511320.0
47946,IN,87763000,1,40.98543699411,-86.8822659956674,87763000.0,0.08712260566279219,0.24325897449780715,-0.04503002640144755,0.01,877630.0
55983,MN,87745000,1,44.3034329797623,-92.79120598584,87745000.0,0.08710473700627486,0.24325897449780715,-0.04504074759535795,0.01,877450.0
19544,PA,87722000,1,40.4191754313022,-76.2971074280646,87722000.0,0.08708190483405827,0.24325897449780715,-0.0450544468986879,0.01,877220.0
29078,SC,87709000,1,34.2310919278506,-80.6709269339082,87709000.0,0.0870689996932402,0.24325897449780715,-0.04506218998317874,0.01,877090.0
43522,OH,87682000,1,41.4119589801002,-83.8686019945278,87682000.0,0.0870421967084642,0.24325897449780715,-0.04507827177404434,0.01,876820.0
45404,OH,87626000,1,39.78762401258,-84.1704299692858,87626000.0,0.08698660533263253,0.24325897449780715,-0.04511162659954335,0.01,876260.0
29054,SC,87582000,1,33.9606589935537,-81.3988120301621,87582000.0,0.08694292639447905,0.24325897449780715,-0.04513783396243543,0.01,875820.0
49749,MI,87567000,1,45.4049109878973,-84.6164779759089,87567000.0,0.08692803584738128,0.24325897449780715,-0.0451467682906941,0.01,875670.0
76064,TX,87559000,1,32.30758355596,-97.0142919411339,87559000.0,0.08692009422226246,0.24325897449780715,-0.04515153326576538,0.01,875590.0
53158,WI,250899000,2,42.546740026302544,-87.8858882144311,125449500.0,0.24906822508561577,0.4865179489956143,-0.04516624454687626,0.01,2508990.0
45383,OH,87486000,1,39.9523610155807,-84.3245350310227,87486000.0,0.08684762689305331,0.24325897449780715,-0.04519501366329088,0.01,874860.0
12027,NY,87375000,1,42.9060601419455,-73.9017254323491,87375000.0,0.08673743684452978,0.24325897449780715,-0.04526112769240499,0.01,873750.0
45813,OH,87369000,1,41.1791579896487,-84.7398529689479,87369000.0,0.08673148062569067,0.24325897449780715,-0.04526470142370846,0.01,873690.0
30622,GA,250637000,2,33.917223491486055,-83.49159198196085,125318500.0,0.24880813686297465,0.4865179489956143,-0.04532229748046093,0.01,2506370.0
08247,NJ,87237000,1,39.0557350027634,-74.7599400369264,87237000.0,0.08660044381123026,0.24325897449780715,-0.0453433235123847,0.01,872370.0
60940,IL,87213000,1,41.24183999898,-87.644821958451,87213000.0,0.08657661893587383,0.24325897449780715,-0.045357618437598564,0.01,872130.0
32141,FL,87202000,1,28.9726529964119,-80.8949469965393,87202000.0,0.08656569920133546,0.24325897449780715,-0.04536417027832159,0.01,872020.0
64070,MO,87182000,1,38.8702910108819,-94.1737320153852,87182000.0,0.08654584513853843,0.24325897449780715,-0.045376082715999806,0.01,871820.0
82834,WY,577274000,4,44.34861375337865,-106.69827849683276,144318500.0,0.5730617123546676,0.9730358979912286,-0.045377331783690855,0.01,5772740.0
95386,CA,87179000,1,37.6412869978888,-120.759958019834,87179000.0,0.08654286702911887,0.24325897449780715,-0.04537786958165154,0.01,871790.0
07751,NJ,87162000,1,40.33977601693,-74.3053750108487,87162000.0,0.0865259910757414,0.24325897449780715,-0.04538799515367802,0.01,871620.0
10158,NY,87137000,1,40.7491767503085,-73.9753396687914,87137000.0,0.0865011734972451,0.24325897449780715,-0.045402885700775795,0.01,871370.0
72065,AR,87131000,1,34.5613031995303,-92.3360518796072,87131000.0,0.086495217278406,0.24325897449780715,-0.04540645943207926,0.01,871310.0
56175,MN,87101000,1,44.2337799930171,-95.6184589749288,87101000.0,0.08646543618421046,0.24325897449780715,-0.04542432808859659,0.01,871010.0
21012,MD,250438000,2,39.03373351275625,-76.4918954980056,125219000.0,0.2486105889381442,0.4865179489956143,-0.04544082623535922,0.01,2504380.0
75490,TX,87035000,1,33.4311390078772,-96.338981034392,87035000.0,0.08639991777698025,0.24325897449780715,-0.04546363913293471,0.01,870350.0
45648,OH,87009000,1,38.885043,-82.996976,87009000.0,0.0863741074953441,0.24325897449780715,-0.0454791253019164,0.01,870090.0
28637,NC,86950000,1,35.7105660185733,-81.4232590242397,86950000.0,0.08631553801009287,0.24325897449780715,-0.04551426699306714,0.01,869500.0
21090,MD,86851000,1,39.2241289882102,-76.6651970039425,86851000.0,0.08621726039924757,0.24325897449780715,-0.04557323355957432,0.01,868510.0
50072,IA,86822000,1,41.4921009966601,-94.1226139730414,86822000.0,0.08618847200819187,0.24325897449780715,-0.04559050659420774,0.01,868220.0
95683,CA,86816000,1,38.4957196535288,-121.099156729675,86816000.0,0.08618251578935276,0.24325897449780715,-0.0455940803255112,0.01,868160.0
58573,ND,86794000,1,46.1337503697949,-100.159767913567,86794000.0,0.08616067632027602,0.24325897449780715,-0.04560718400695725,0.01,867940.0
94931,CA,86786000,1,38.3289436925287,-122.69846935228,86786000.0,0.08615273469515722,0.24325897449780715,-0.045611948982028534,0.01,867860.0
61327,IL,86784000,1,41.2536350131285,-89.3462639811198,86784000.0,0.0861507492888775,0.24325897449780715,-0.04561314022579636,0.01,867840.0
15145,PA,86756000,1,40.4047570146643,-79.8262499830808,86756000.0,0.08612295360096167,0.24325897449780715,-0.04562981763854586,0.01,867560.0
54406,WI,86656000,1,44.4507030185548,-89.2853360107566,86656000.0,0.08602368328697652,0.24325897449780715,-0.04568937982693695,0.01,866560.0
75459,TX,86638000,1,33.506021,-96.612928,86638000.0,0.08600581463045918,0.24325897449780715,-0.04570010102084735,0.01,866380.0
27357,NC,86616000,1,36.2387200054893,-79.9804230220525,86616000.0,0.08598397516138245,0.24325897449780715,-0.04571320470229339,0.01,866160.0
57382,SD,86518000,1,44.0796300042792,-98.5698280011163,86518000.0,0.085886690253677,0.24325897449780715,-0.04577157564691666,0.01,865180.0
57015,SD,86493000,1,43.3734230200636,-96.9874309641251,86493000.0,0.08586187267518071,0.24325897449780715,-0.045786466194014434,0.01,864930.0
63730,MO,249813000,2,37.10533341681365,-89.90815089969445,124906500.0,0.24799014947573697,0.4865179489956143,-0.045813089912803556,0.01,2498130.0
06890,CT,249809000,2,41.1376170050995,-73.286888614896,124904500.0,0.24798617866317757,0.4865179489956143,-0.045815472400339174,0.01,2498090.0
93710,CA,1066588000,7,36.81240872331542,-119.77119170916929,152369714.2857143,1.0588052565279924,1.70281282148465,-0.045841974677064634,0.01,10665880.0
28166,NC,86382000,1,35.7000329837669,-80.8880650349371,86382000.0,0.08575168262665718,0.24325897449780715,-0.045852580223128554,0.01,863820.0
53065,WI,86350000,1,43.683487010972,-88.547180019574,86350000.0,0.08571991612618193,0.24325897449780715,-0.0458716401234137,0.01,863500.0
03773,NH,249712000,2,43.364795003256205,-72.1743405015088,124856000.0,0.24788988645861196,0.4865179489956143,-0.04587324772307855,0.01,2497120.0
48473,MI,86343000,1,42.9586450024315,-83.8329219929096,86343000.0,0.08571296720420297,0.24325897449780715,-0.045875809476601075,0.01,863430.0
85023,AZ,86342000,1,33.6115455178598,-112.100197687792,86342000.0,0.08571197450106312,0.24325897449780715,-0.04587640509848499,0.01,863420.0
19943,DE,86335000,1,39.0083710053043,-75.5775970386237,86335000.0,0.08570502557908416,0.24325897449780715,-0.04588057445167237,0.01,863350.0
84761,UT,86324000,1,37.8440449842457,-112.828035975261,86324000.0,0.08569410584454579,0.24325897449780715,-0.04588712629239539,0.01,863240.0
58638,ND,86303000,1,46.9006310156084,-102.045984967633,86303000.0,0.08567325907860891,0.24325897449780715,-0.04589963435195751,0.01,863030.0
94606,CA,249629000,2,37.8001720075496,-122.25244850025149,124814500.0,0.2478074920980043,0.4865179489956143,-0.04592268433944316,0.01,2496290.0
68624,NE,86245000,1,41.3429449877436,-97.2389469841677,86245000.0,0.08561568229649752,0.24325897449780715,-0.04593418042122435,0.01,862450.0
13224,NY,86242000,1,43.0277652354109,-76.110419955156,86242000.0,0.08561270418707796,0.24325897449780715,-0.04593596728687609,0.01,862420.0
12025,NY,86233000,1,43.092172,-74.140222,86233000.0,0.0856037698588193,0.24325897449780715,-0.04594132788383128,0.01,862330.0
97008,OR,249569000,2,45.44614949051575,-122.7970834881055,124784500.0,0.2477479299096132,0.4865179489956143,-0.04595842165247782,0.01,2495690.0
48509,MI,249555000,2,43.01554649510215,-83.6111300036363,124777500.0,0.24773403206565528,0.4865179489956143,-0.045966760358852554,0.01,2495550.0
93454,CA,2373249000,15,34.932609464763985,-120.42184633237454,158216600.0,2.3559317339495673,3.6488846174671075,-0.045994806617102535,0.01,23732490.0
11005,NY,86117000,1,40.7569090978973,-73.7145992804852,86117000.0,0.08548861629459652,0.24325897449780715,-0.04601042002236495,0.01,861170.0
33823,FL,249480000,2,28.0556379831655,-81.77780300927245,124740000.0,0.2476595793301664,0.4865179489956143,-0.046011432000145874,0.01,2494800.0
